OrderID,CustomerID,OrderDate,Region,PaymentMethod
683,1351,2024-11-15,Asia,Debit Card
684,1818,2024-06-16,Europe,PayPal
685,1926,2025-06-09,North America,Net Banking
686,522,2024-09-08,Asia,UPI
687,1369,2024-02-23,North America,Credit Card
688,547,2023-11-24,North America,Debit Card
689,1404,2024-02-25,South America,Net Banking
690,1062,2024-08-28,South America,PayPal
691,971,2024-03-21,Europe,Credit Card
692,506,2025-07-25,North America,Net Banking
693,1849,2024-07-28,Europe,UPI
694,741,2024-01-15,Asia,Net Banking
695,101,2023-11-16,Europe,UPI
696,1366,2024-01-19,Europe,PayPal
697,412,2025-05-30,Europe,PayPal
698,1365,2025-05-19,South America,Debit Card
699,1884,2025-06-08,North America,UPI
700,261,2024-12-25,South America,Credit Card
701,1665,2023-12-17,Asia,PayPal
702,945,2023-11-30,North America,Net Banking
703,277,2023-09-21,North America,Credit Card
704,1576,2024-12-11,Europe,PayPal
705,463,2025-02-01,South America,Credit Card
706,44,2023-08-26,South America,Net Banking
707,1526,2023-10-27,North America,Credit Card
708,500,2025-01-14,South America,UPI
709,1297,2025-06-04,South America,UPI
710,1042,2024-09-22,Asia,Credit Card
711,502,2024-11-16,North America,Net Banking
712,856,2024-09-21,Asia,UPI
713,1393,2025-02-01,South America,Net Banking
714,149,2024-04-21,South America,Debit Card
715,63,2025-07-28,Europe,Net Banking
716,1655,2025-03-10,Asia,Net Banking
717,1622,2024-08-31,South America,Credit Card
718,1612,2025-04-11,South America,Credit Card
719,1485,2024-12-01,Europe,PayPal
720,1997,2023-09-12,Asia,UPI
721,1281,2025-04-25,North America,Debit Card
722,1598,2025-06-12,South America,Debit Card
723,546,2024-03-17,Europe,Net Banking
724,1719,2025-04-30,South America,PayPal
725,425,2024-10-11,North America,PayPal
726,1076,2024-03-10,Asia,Net Banking
727,1136,2023-10-22,South America,Debit Card
728,1443,2024-04-28,Asia,UPI
729,944,2025-05-02,Europe,Net Banking
730,487,2025-01-03,Europe,UPI
731,146,2024-07-14,North America,PayPal
732,584,2024-12-03,North America,Net Banking
733,620,2024-04-12,Asia,Debit Card
734,1409,2024-08-23,Europe,Debit Card
735,28,2023-12-08,South America,PayPal
736,770,2025-06-13,Europe,Credit Card
737,1849,2025-06-04,Asia,PayPal
738,1865,2024-07-15,South America,PayPal
739,676,2025-05-10,North America,Credit Card
740,1534,2023-11-14,Europe,Credit Card
741,174,2023-10-03,North America,UPI
742,1907,2024-09-19,South America,Net Banking
743,1235,2024-09-29,South America,Debit Card
744,1651,2024-08-27,North America,PayPal
745,423,2025-06-26,South America,Credit Card
746,556,2024-04-04,Asia,Net Banking
747,912,2025-04-10,North America,Net Banking
748,1370,2024-08-21,South America,Net Banking
749,1387,2024-09-02,Europe,Credit Card
750,27,2023-10-12,Europe,PayPal
751,790,2024-12-21,Europe,UPI
752,1168,2024-11-22,North America,PayPal
753,466,2025-04-05,Asia,Credit Card
754,326,2023-12-05,North America,Debit Card
755,1879,2023-10-05,South America,Debit Card
756,394,2024-12-06,South America,PayPal
757,1421,2024-09-13,Europe,UPI
758,1506,2025-03-29,Europe,Net Banking
759,437,2024-11-04,South America,UPI
760,297,2024-07-14,Asia,Debit Card
761,857,2023-12-08,Asia,PayPal
762,702,2023-08-23,South America,Net Banking
763,902,2025-04-17,South America,UPI
764,262,2024-09-22,North America,PayPal
765,1849,2024-12-01,Europe,PayPal
766,917,2024-07-04,Asia,UPI
767,1,2024-08-30,North America,Credit Card
768,1213,2025-06-02,North America,Net Banking
769,385,2025-06-02,Asia,Credit Card
770,817,2023-09-28,Asia,PayPal
771,560,2025-01-10,South America,Credit Card
772,340,2024-09-20,North America,UPI
773,1768,2024-09-30,Europe,Credit Card
774,602,2025-04-01,North America,Credit Card
775,1372,2025-05-15,Asia,Debit Card
776,1660,2024-06-12,North America,Net Banking
777,603,2023-08-17,North America,PayPal
778,1759,2025-03-13,South America,UPI
779,1910,2025-06-06,Asia,Credit Card
780,259,2024-10-27,Europe,UPI
781,617,2024-10-27,Europe,Debit Card
782,1294,2024-05-18,North America,PayPal
783,1917,2024-02-13,Asia,Debit Card
784,808,2024-01-18,Asia,UPI
785,41,2024-11-07,Europe,Net Banking
786,1548,2023-09-19,Asia,Credit Card
787,522,2024-10-18,North America,UPI
788,1030,2024-01-26,Asia,Debit Card
789,292,2024-02-11,South America,Debit Card
790,1655,2023-09-09,Europe,Credit Card
791,1437,2023-11-15,South America,UPI
792,69,2023-09-10,North America,Credit Card
793,83,2025-04-12,Europe,Credit Card
794,909,2024-09-19,North America,Credit Card
795,657,2023-12-30,Asia,Net Banking
796,765,2025-03-04,South America,Debit Card
797,1076,2023-10-20,Europe,Credit Card
798,192,2024-12-20,South America,UPI
799,355,2024-05-08,Asia,Credit Card
800,1894,2024-01-22,South America,UPI
801,1616,2023-10-24,North America,Credit Card
802,1025,2024-08-18,Asia,Debit Card
803,255,2024-04-19,South America,UPI
804,293,2024-12-17,South America,PayPal
805,289,2023-09-08,North America,Credit Card
806,22,2024-11-01,Asia,PayPal
807,173,2025-02-10,North America,Net Banking
808,1304,2024-02-22,Europe,Credit Card
809,1298,2025-03-31,Europe,UPI
810,403,2025-05-04,South America,Debit Card
811,891,2023-10-14,North America,Net Banking
812,668,2024-02-11,Europe,PayPal
813,530,2024-09-21,South America,Net Banking
814,158,2025-01-25,North America,PayPal
815,1928,2024-07-24,Europe,Net Banking
816,1564,2024-02-21,South America,Debit Card
817,1853,2025-04-10,North America,Net Banking
818,542,2024-06-09,South America,Debit Card
819,1232,2024-03-05,Asia,PayPal
820,50,2024-08-18,South America,Net Banking
821,496,2024-08-18,Asia,PayPal
822,515,2024-12-10,Europe,Credit Card
823,1925,2025-05-04,North America,Debit Card
824,962,2024-11-20,North America,Credit Card
825,1273,2024-07-31,North America,UPI
826,795,2023-11-21,Asia,Credit Card
827,463,2025-04-04,North America,UPI
828,1027,2024-04-02,Europe,Debit Card
829,1934,2025-01-16,Europe,Credit Card
830,76,2024-10-28,South America,Debit Card
831,263,2024-12-09,South America,Debit Card
832,348,2023-10-17,South America,Debit Card
833,292,2024-04-01,Asia,Net Banking
834,1447,2024-07-29,South America,Net Banking
835,988,2024-12-29,South America,Credit Card
836,1678,2024-09-10,South America,Credit Card
837,86,2024-02-23,Europe,Debit Card
838,1259,2023-12-24,North America,Credit Card
839,969,2025-06-16,South America,Debit Card
840,675,2024-08-15,North America,Debit Card
841,254,2024-07-30,Europe,Credit Card
842,1309,2025-02-18,Asia,PayPal
843,1905,2025-01-05,South America,Net Banking
844,1013,2025-03-28,North America,Credit Card
845,782,2025-01-18,Europe,UPI
846,310,2025-06-19,Asia,Net Banking
847,460,2023-10-30,Asia,PayPal
848,486,2025-02-28,South America,Credit Card
849,866,2024-02-29,South America,Net Banking
850,624,2025-06-02,South America,Credit Card
851,1447,2025-07-10,Asia,Debit Card
852,1049,2023-12-30,South America,UPI
853,843,2025-01-18,South America,UPI
854,758,2024-04-01,North America,Credit Card
855,831,2025-06-29,Europe,UPI
856,1195,2024-04-14,South America,Debit Card
857,904,2024-02-17,South America,PayPal
858,74,2024-06-25,Europe,Debit Card
859,1244,2025-07-18,Asia,Net Banking
860,811,2023-08-31,South America,Credit Card
861,448,2024-12-27,North America,Debit Card
862,1537,2024-03-03,North America,Credit Card
863,1142,2025-06-21,South America,PayPal
864,35,2024-12-31,South America,Debit Card
865,1621,2024-02-19,South America,Net Banking
866,1599,2025-05-02,Europe,PayPal
867,104,2025-03-10,Europe,UPI
868,1022,2023-11-27,North America,UPI
869,813,2024-01-09,Asia,UPI
870,1157,2023-11-27,Europe,Net Banking
871,1814,2024-03-19,North America,Debit Card
872,293,2024-09-14,Asia,UPI
873,698,2025-01-26,North America,PayPal
874,1371,2024-02-09,North America,Net Banking
875,1800,2023-12-25,Europe,Credit Card
876,829,2025-07-11,Asia,Debit Card
877,1685,2023-11-24,Asia,Debit Card
878,5,2024-10-06,Asia,PayPal
879,1098,2023-10-16,Europe,PayPal
880,120,2024-06-21,North America,Net Banking
881,1562,2024-01-09,North America,Credit Card
882,1991,2024-05-23,North America,UPI
883,532,2025-01-27,Europe,UPI
884,586,2024-02-20,South America,PayPal
885,1417,2023-08-15,Europe,Debit Card
886,1737,2024-01-07,Europe,UPI
887,396,2024-09-29,South America,Debit Card
888,887,2025-01-16,Europe,Credit Card
889,82,2025-06-08,Europe,Credit Card
890,845,2023-10-21,Asia,UPI
891,1571,2023-09-03,Europe,PayPal
892,1906,2025-06-18,North America,PayPal
893,584,2024-01-12,South America,PayPal
894,229,2024-03-29,North America,PayPal
895,1201,2025-04-08,Europe,Credit Card
896,829,2025-05-15,Asia,Debit Card
897,967,2025-03-04,South America,PayPal
898,1254,2024-07-03,Asia,UPI
899,1169,2025-03-19,North America,PayPal
900,47,2024-02-03,South America,PayPal
901,1739,2025-07-01,Europe,Credit Card
902,816,2023-11-03,South America,UPI
903,1998,2025-04-28,North America,Net Banking
904,1874,2024-02-04,Asia,Net Banking
905,377,2024-04-22,South America,Credit Card
906,818,2025-06-21,South America,Debit Card
907,1330,2025-01-18,Europe,Credit Card
908,230,2024-11-21,South America,PayPal
909,1176,2024-09-14,Europe,UPI
910,324,2024-06-02,South America,PayPal
911,1832,2025-04-09,North America,UPI
912,202,2023-08-05,South America,Credit Card
913,1824,2023-12-24,Europe,Debit Card
914,1750,2024-05-18,Asia,Net Banking
915,1502,2025-05-27,Europe,Debit Card
916,948,2023-12-27,Europe,Credit Card
917,243,2024-03-29,North America,PayPal
918,57,2024-04-29,Asia,Net Banking
919,1492,2025-06-13,Asia,UPI
920,512,2024-11-26,South America,PayPal
921,273,2025-03-31,Asia,Debit Card
922,437,2023-08-12,Europe,UPI
923,1689,2025-02-24,North America,Credit Card
924,827,2024-12-23,North America,UPI
925,1260,2023-11-15,South America,PayPal
926,336,2024-07-03,Europe,Net Banking
927,1564,2024-09-04,South America,Credit Card
928,479,2025-02-18,Europe,Net Banking
929,1996,2023-11-07,North America,UPI
930,137,2024-03-15,South America,Net Banking
931,808,2025-02-03,South America,UPI
932,1311,2024-08-26,Asia,Debit Card
933,114,2025-02-18,Europe,Net Banking
934,1743,2025-06-24,Asia,PayPal
935,983,2025-05-17,North America,PayPal
936,1056,2024-08-24,South America,Net Banking
937,896,2023-12-10,Europe,Debit Card
938,1989,2024-01-09,North America,PayPal
939,1315,2024-05-01,North America,Net Banking
940,804,2025-02-06,South America,Debit Card
941,1921,2023-10-12,South America,PayPal
942,993,2023-12-28,North America,Net Banking
943,807,2024-12-22,Asia,Credit Card
944,397,2024-08-24,Europe,UPI
945,1467,2024-10-17,Asia,UPI
946,1062,2024-05-04,North America,UPI
947,651,2025-06-12,Asia,UPI
948,678,2024-02-12,Asia,Debit Card
949,1453,2024-10-17,Europe,PayPal
950,876,2025-04-18,South America,Credit Card
951,110,2023-08-21,South America,PayPal
952,1487,2025-06-25,Europe,UPI
953,640,2023-10-10,Europe,PayPal
954,1083,2023-08-15,North America,PayPal
955,1433,2024-01-27,North America,Net Banking
956,953,2023-10-26,South America,Net Banking
957,1852,2024-08-21,Europe,Net Banking
958,920,2024-01-26,North America,Debit Card
959,394,2023-08-23,South America,Debit Card
960,1128,2025-07-11,Asia,UPI
961,230,2023-12-14,North America,PayPal
962,1556,2024-07-13,Asia,PayPal
963,924,2024-04-21,Asia,PayPal
964,686,2023-11-22,Europe,UPI
965,1076,2023-09-14,Asia,Credit Card
966,1541,2024-02-10,North America,Credit Card
967,1850,2024-11-02,Asia,Credit Card
968,1097,2025-03-10,Asia,UPI
969,285,2024-01-29,North America,UPI
970,653,2023-10-19,Europe,Net Banking
971,1269,2024-10-23,North America,PayPal
972,198,2024-03-13,Europe,Debit Card
973,1722,2024-12-03,North America,Net Banking
974,205,2025-04-12,North America,Debit Card
975,411,2025-02-10,North America,UPI
976,332,2023-11-26,North America,Credit Card
977,1219,2024-07-10,North America,Net Banking
978,1713,2024-01-22,South America,Credit Card
979,933,2023-10-02,South America,Net Banking
980,1940,2025-05-05,North America,PayPal
981,1353,2024-02-21,North America,Credit Card
982,662,2024-04-06,North America,Debit Card
983,389,2025-02-10,Europe,UPI
984,1126,2024-11-22,North America,Net Banking
985,531,2023-12-04,Europe,UPI
986,450,2025-07-28,South America,Net Banking
987,1037,2025-04-08,Europe,UPI
988,1058,2025-05-21,Asia,Credit Card
989,1335,2024-09-15,Europe,UPI
990,1496,2023-11-25,South America,Credit Card
991,868,2024-09-10,South America,UPI
992,846,2023-08-05,South America,Debit Card
993,88,2024-05-29,Asia,Net Banking
994,1166,2024-03-12,North America,Credit Card
995,1396,2025-04-01,Asia,Credit Card
996,984,2025-07-04,Asia,Debit Card
997,1571,2024-06-27,Europe,Debit Card
998,508,2024-03-26,South America,Net Banking
999,1628,2024-02-14,Europe,PayPal
1000,800,2023-09-19,Asia,Net Banking
1001,817,2025-04-15,Asia,UPI
1002,1192,2023-10-26,North America,Net Banking
1003,1489,2025-07-20,North America,PayPal
1004,352,2024-01-26,Europe,UPI
1005,117,2023-12-12,South America,UPI
1006,1852,2025-03-01,Europe,PayPal
1007,1888,2025-04-03,North America,Credit Card
1008,776,2023-09-20,South America,Debit Card
1009,328,2025-03-06,Asia,Net Banking
1010,910,2024-02-09,Asia,UPI
1011,1411,2023-12-18,South America,UPI
1012,1519,2024-01-14,Asia,Credit Card
1013,607,2025-03-21,North America,PayPal
1014,1430,2025-01-19,South America,Debit Card
1015,1862,2025-04-09,South America,PayPal
1016,1060,2023-09-30,Asia,Net Banking
1017,227,2025-01-20,North America,Credit Card
1018,413,2025-02-23,North America,Credit Card
1019,1251,2023-11-12,Europe,PayPal
1020,49,2024-08-20,North America,Credit Card
1021,470,2024-11-03,North America,Net Banking
1022,1722,2024-06-23,Asia,Debit Card
1023,1596,2023-09-08,Asia,Debit Card
1024,912,2024-05-01,North America,Credit Card
1025,746,2024-02-23,North America,Debit Card
1026,1477,2023-10-10,South America,Debit Card
1027,1083,2023-10-24,Asia,Net Banking
1028,1590,2025-06-04,North America,PayPal
1029,1704,2024-04-01,South America,Debit Card
1030,512,2025-03-22,Asia,PayPal
1031,809,2024-11-20,Asia,Debit Card
1032,399,2024-11-28,North America,Credit Card
1033,241,2025-01-06,Europe,Net Banking
1034,450,2024-12-31,Asia,Debit Card
1035,762,2024-02-25,North America,Net Banking
1036,56,2025-04-26,Europe,Credit Card
1037,1817,2024-12-11,Asia,Credit Card
1038,1087,2024-10-20,North America,Credit Card
1039,281,2024-09-21,Europe,Net Banking
1040,632,2024-04-23,South America,UPI
1041,1014,2025-02-26,South America,Credit Card
1042,1725,2024-01-03,Asia,Net Banking
1043,1088,2025-07-02,North America,PayPal
1044,1210,2025-03-18,Asia,Net Banking
1045,1695,2024-03-21,South America,Net Banking
1046,1894,2025-01-30,North America,Credit Card
1047,607,2024-06-23,Europe,Debit Card
1048,522,2024-05-25,Asia,Credit Card
1049,242,2024-10-04,Asia,Net Banking
1050,495,2024-07-15,Asia,Credit Card
1051,70,2025-03-22,South America,PayPal
1052,1080,2024-03-20,South America,Net Banking
1053,1358,2024-01-31,Asia,Credit Card
1054,272,2023-12-14,Europe,Credit Card
1055,536,2024-04-12,South America,Net Banking
1056,803,2025-01-28,South America,PayPal
1057,61,2025-06-29,Asia,Debit Card
1058,623,2024-10-15,Asia,Credit Card
1059,157,2024-02-11,North America,Net Banking
1060,1267,2024-04-14,South America,Debit Card
1061,912,2024-02-17,Asia,Debit Card
1062,396,2023-09-05,South America,Credit Card
1063,195,2024-08-29,North America,UPI
1064,1919,2025-04-30,Asia,Credit Card
1065,1766,2025-01-27,South America,Debit Card
1066,303,2023-12-27,North America,UPI
1067,799,2024-03-23,Asia,Debit Card
1068,1161,2023-12-18,South America,Debit Card
1069,1616,2024-06-02,South America,UPI
1070,365,2023-08-04,Europe,Debit Card
1071,677,2024-07-22,Europe,Debit Card
1072,1409,2024-11-21,South America,Debit Card
1073,1862,2025-06-07,South America,Debit Card
1074,1086,2023-11-30,North America,PayPal
1075,467,2024-07-29,Asia,Credit Card
1076,1261,2024-01-17,South America,UPI
1077,1273,2024-10-16,Asia,UPI
1078,492,2024-05-05,South America,PayPal
1079,484,2024-09-03,Europe,Credit Card
1080,1907,2024-07-30,Asia,Net Banking
1081,1321,2025-05-08,North America,Credit Card
1082,1699,2024-11-18,North America,PayPal
1083,383,2025-03-29,South America,Debit Card
1084,1164,2024-05-21,Asia,Net Banking
1085,871,2023-08-14,Asia,Debit Card
1086,875,2023-11-16,Europe,UPI
1087,1028,2025-02-03,South America,Credit Card
1088,1443,2025-01-01,North America,UPI
1089,356,2024-01-16,North America,Net Banking
1090,657,2023-11-02,North America,UPI
1091,465,2024-05-28,Asia,Net Banking
1092,1910,2025-06-25,South America,UPI
1093,1517,2025-02-28,South America,PayPal
1094,547,2025-02-26,North America,UPI
1095,1203,2025-04-13,Asia,UPI
1096,1157,2024-03-25,South America,Credit Card
1097,1141,2024-06-17,South America,Credit Card
1098,271,2025-01-01,South America,Debit Card
1099,894,2025-03-27,Asia,Debit Card
1100,863,2023-08-11,South America,PayPal
1101,574,2023-12-21,South America,UPI
1102,520,2025-02-24,South America,PayPal
1103,1425,2024-10-02,South America,Debit Card
1104,724,2024-10-07,North America,Net Banking
1105,962,2024-07-05,South America,Credit Card
1106,772,2025-05-06,Asia,PayPal
1107,88,2024-12-29,Europe,UPI
1108,1359,2024-10-13,Asia,UPI
1109,936,2025-05-05,South America,PayPal
1110,96,2023-12-22,South America,PayPal
1111,118,2023-09-13,South America,UPI
1112,1730,2023-08-23,North America,Credit Card
1113,1821,2024-06-11,Europe,Credit Card
1114,795,2024-09-06,South America,Credit Card
1115,1299,2024-03-02,North America,UPI
1116,1002,2025-03-13,North America,Credit Card
1117,300,2024-05-01,Europe,Debit Card
1118,514,2024-10-21,North America,PayPal
1119,500,2024-08-31,South America,Net Banking
1120,1852,2023-10-22,Asia,Debit Card
1121,1302,2024-05-24,North America,Credit Card
1122,7,2024-11-15,North America,Net Banking
1123,424,2023-10-17,North America,Net Banking
1124,303,2024-06-29,Europe,Debit Card
1125,1704,2025-04-01,Europe,Debit Card
1126,268,2024-09-23,North America,UPI
1127,306,2024-11-13,Asia,PayPal
1128,966,2023-11-01,North America,Credit Card
1129,1717,2023-10-16,Asia,Debit Card
1130,1474,2025-05-02,North America,Net Banking
1131,1178,2025-05-12,Asia,Net Banking
